YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,LocationID,TopicID,QuestionID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2015,2019,AK,Alaska,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,13.7,13.7,,,11.9,15.7,Sex,Female,,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN01,,AGEADJRATE,SEX,SEXF,,,,
2016,2020,IL,Illinois,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,Number,Number,858,858,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-88.99771017799969 40.48501028300046),17,CAN,CAN05,,NMBR,RACE,WHT,,,,
2015,2019,IN,Indiana,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,43.9,43.9,,,41.3,46.7,Race/Ethnicity,Hispanic,,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN08,,CRDRATE,RACE,HIS,,,,
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,18.8,18.8,,,15,23.3,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN04,,CRDRATE,RACE,API,,,,
2015,2019,NY,New York,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-75.54397042699964 42.82700103200045),36,CAN,CAN03,,CRDRATE,RACE,AIAN,,,,
2015,2019,VA,Virginia,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,46.4,46.4,,,45.5,47.3,Sex,Male,,,,,POINT (-78.45789046299967 37.54268067400045),51,CAN,CAN04,,AGEADJRATE,SEX,SEXM,,,,
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,28.5,28.5,,,26.2,30.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN02,,CRDRATE,RACE,BLK,,,,
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,167,167,,,,,Overall,Overall,,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN01,,NMBR,OVERALL,OVR,,,,
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,17.9,17.9,,,17,18.9,Overall,Overall,,,,,POINT (-111.58713063499971 39.360700171000474),49,CAN,CAN02,,CRDRATE,OVERALL,OVR,,,,
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,292,292,,,290.6,293.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN08,,CRDRATE,RACE,WHT,,,,
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,6.7,6.7,,,4.1,10.2,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN01,,AGEADJRATE,RACE,API,,,,
2016,2020,CO,Colorado,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,22,22,,,21.2,22.8,Overall,Overall,,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN02,,CRDRATE,OVERALL,OVR,,,,
2015,2019,MI,Michigan,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,5.3,5.3,,,4.3,6.5,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-84.71439026999968 44.6613195430005),26,CAN,CAN01,,CRDRATE,RACE,API,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,3.5,3.5,,,3.3,3.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN03,,CRDRATE,RACE,WHT,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,129.7,129.7,,,115.4,145.3,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN08,,CRDRATE,RACE,BLK,,,,
2015,2019,WI,Wisconsin,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,16,16,,,9.9,24.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-89.81637074199966 44.39319117400049),55,CAN,CAN02,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,FL,Florida,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,16,16,,,10.3,23.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN02,,CRDRATE,RACE,AIAN,,,,
2016,2020,CA,California,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,135.1,135.1,,,134.6,135.6,Overall,Overall,,,,,POINT (-120.99999953799971 37.63864012300047),6,CAN,CAN08,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,CO,Colorado,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Crude Rate,145.8,145.8,,,143.8,147.8,Sex,Male,,,,,POINT (-106.13361092099967 38.843840757000464),8,CAN,CAN08,,CRDRATE,SEX,SEXM,,,,
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,78.5,78.5,,,73.5,83.6,Race/Ethnicity,Hispanic,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN08,,AGEADJRATE,RACE,HIS,,,,
2015,2019,NC,North Carolina,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,967,967,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-79.15925046299964 35.466220975000454),37,CAN,CAN02,,NMBR,RACE,WHT,,,,
2015,2019,MN,Minnesota,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,23.8,23.8,,,13.5,37.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-94.79420050299967 46.35564873600049),27,CAN,CAN05,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,AL,Alabama,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,151,151,,,131.8,172.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN07,,CRDRATE,RACE,AIAN,,,,
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN03,,CRDRATE,RACE,AIAN,,,,
2015,2019,HI,Hawaii,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,22,22,,,20.2,24,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),15,CAN,CAN02,,CRDRATE,RACE,API,,,,
2015,2019,MD,Maryland,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,21,21,,,20.3,21.7,Overall,Overall,,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN02,,AGEADJRATE,OVERALL,OVR,,,,
2016,2020,MS,Mississippi,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,60.2,60.2,,,50.4,71.1,Race/Ethnicity,Hispanic,,,,,POINT (-89.53803082499968 32.745510099000455),28,CAN,CAN08,,AGEADJRATE,RACE,HIS,,,,
2015,2019,KS,Kansas,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,8.4,8.4,,,6.5,10.6,Race/Ethnicity,Hispanic,,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN02,,CRDRATE,RACE,HIS,,,,
2016,2020,IA,Iowa,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,201.5,201.5,,,185.2,218.8,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN08,,AGEADJRATE,RACE,BLK,,,,
2016,2020,DE,Delaware,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,34.7,34.7,,,31.9,37.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-75.57774116799965 39.008830667000495),10,CAN,CAN02,,CRDRATE,RACE,WHT,,,,
2015,2019,IA,Iowa,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,20.1,20.1,,,19.2,21.1,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN05,,AGEADJRATE,RACE,WHT,,,,
2016,2020,CA,California,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,29.7,29.7,,,29.4,30,Sex,Male,,,,,POINT (-120.99999953799971 37.63864012300047),6,CAN,CAN04,,CRDRATE,SEX,SEXM,,,,
2015,2019,AL,Alabama,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-86.63186076199969 32.84057112200048),1,CAN,CAN03,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,MT,Montana,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-109.42442064499971 47.06652897200047),30,CAN,CAN02,,AGEADJRATE,RACE,BLK,,,,
2016,2020,DC,District of Columbia,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,2.5,2.5,,,1.9,3.4,Overall,Overall,,,,,POINT (-77.036871 38.907192),11,CAN,CAN03,,CRDRATE,OVERALL,OVR,,,,
2016,2020,NJ,New Jersey,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,38.7,38.7,,,38.2,39.3,Overall,Overall,,,,,POINT (-74.27369128799967 40.13057004800049),34,CAN,CAN04,,CRDRATE,OVERALL,OVR,,,,
2015,2019,CT,Connecticut,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,447.4,447.4,,,438,456.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-72.64984095199964 41.56266102000046),9,CAN,CAN07,,CRDRATE,RACE,BLK,,,,
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,18.2,18.2,,,9.5,30.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-111.58713063499971 39.360700171000474),49,CAN,CAN01,,AGEADJRATE,RACE,BLK,,,,
2015,2019,KS,Kansas,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,14,14,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-98.20078122699965 38.34774030000045),20,CAN,CAN02,,NMBR,RACE,HIS,,,,
2015,2019,NH,New Hampshire,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-71.50036091999965 43.65595011300047),33,CAN,CAN03,,CRDRATE,RACE,BLK,,,,
2016,2020,HI,Hawaii,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-157.85774940299973 21.304850435000446),15,CAN,CAN03,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,GA,Georgia,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,19.1,19.1,,,18.5,19.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-83.62758034599966 32.83968109300048),13,CAN,CAN02,,AGEADJRATE,RACE,WHT,,,,
2016,2020,IN,Indiana,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,Number,Number,1040,1040,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-86.14996019399968 39.766910452000445),18,CAN,CAN01,,NMBR,RACE,WHT,,,,
2015,2019,OH,Ohio,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,1476,1476,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-82.40426005599966 40.06021014100048),39,CAN,CAN02,,NMBR,RACE,WHT,,,,
2015,2019,MO,Missouri,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN02,,AGEADJRATE,RACE,AIAN,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN02,,CRDRATE,SEX,SEXM,,,,
2015,2019,WA,Washington,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,15.3,15.3,,,9.9,22.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-120.47001078999972 47.52227862900048),53,CAN,CAN05,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,AZ,Arizona,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,9.9,9.9,,,9.5,10.3,Sex,Female,,,,,POINT (-111.76381127699972 34.865970280000454),4,CAN,CAN01,,AGEADJRATE,SEX,SEXF,,,,
2016,2020,GA,Georgia,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-83.62758034599966 32.83968109300048),13,CAN,CAN01,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,OH,Ohio,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,19.4,19.4,,,18.9,19.9,Overall,Overall,,,,,POINT (-82.40426005599966 40.06021014100048),39,CAN,CAN05,,AGEADJRATE,OVERALL,OVR,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,18.5,18.5,,,18.2,18.8,Overall,Overall,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN02,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,KY,Kentucky,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,16.3,16.3,,,15.8,16.8,Overall,Overall,,,,,POINT (-84.77497104799966 37.645970271000465),21,CAN,CAN01,,AGEADJRATE,OVERALL,OVR,,,,
2015,2019,IA,Iowa,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,14.1,14.1,,,13.6,14.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-93.81649055599968 42.46940091300047),19,CAN,CAN01,,AGEADJRATE,RACE,WHT,,,,
2015,2019,MA,Massachusetts,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,6.8,6.8,,,4.9,9,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-72.08269067499964 42.27687047000046),25,CAN,CAN05,,AGEADJRATE,RACE,API,,,,
2015,2019,AK,Alaska,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Crude Rate,12.7,12.7,,,11.6,13.9,Overall,Overall,,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN01,,CRDRATE,OVERALL,OVR,,,,
2015,2019,SD,South Dakota,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,Number,Number,6,6,,,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-100.3735306369997 44.353130053000484),46,CAN,CAN02,,NMBR,RACE,AIAN,,,,
2016,2020,MD,Maryland,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,293.4,293.4,,,259,331,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-76.60926011099963 39.29058096400047),24,CAN,CAN07,,CRDRATE,RACE,AIAN,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,121.2,121.2,,,120.4,122,Sex,Female,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN08,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,WY,Wyoming,US Cancer DVT,Cancer,"Breast cancer mortality among all females, underlying cause",,"per 100,000",Age-adjusted Rate,18.8,18.8,,,16.8,21.1,Sex,Female,,,,,POINT (-108.10983035299967 43.23554134300048),56,CAN,CAN02,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,UT,Utah,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Sex,Female,,,,,POINT (-111.58713063499971 39.360700171000474),49,CAN,CAN05,,AGEADJRATE,SEX,SEXF,,,,
2015,2019,OH,Ohio,US Cancer DVT,Cancer,"Colon and rectum (colorectal) cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,18.1,18.1,,,17.1,19.1,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-82.40426005599966 40.06021014100048),39,CAN,CAN01,,AGEADJRATE,RACE,BLK,,,,
2016,2020,AK,Alaska,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,478.8,478.8,,,470,487.7,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-147.72205903599973 64.84507995700051),2,CAN,CAN07,,CRDRATE,RACE,WHT,,,,
2015,2019,US,United States,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,18.9,18.9,,,18.8,19,Overall,Overall,,,,,,59,CAN,CAN05,,AGEADJRATE,OVERALL,OVR,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,108.7,108.7,,,107.4,109.9,Race/Ethnicity,Hispanic,,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN08,,AGEADJRATE,RACE,HIS,,,,
2015,2019,MS,Mississippi,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,32,32,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-89.53803082499968 32.745510099000455),28,CAN,CAN03,,NMBR,RACE,WHT,,,,
2015,2019,LA,Louisiana,US Cancer DVT,Cancer,"Lung and bronchial cancer mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,59,59,,,57.6,60.4,Sex,Male,,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN04,,AGEADJRATE,SEX,SEXM,,,,
2016,2020,LA,Louisiana,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,"per 100,000",Crude Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,Hispanic,,,,,POINT (-92.44568007099969 31.31266064400046),22,CAN,CAN03,,CRDRATE,RACE,HIS,,,,
2015,2019,NM,New Mexico,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,Number,Number,1937,1937,,,,,Sex,Male,,,,,POINT (-106.24058098499967 34.52088095200048),35,CAN,CAN08,,NMBR,SEX,SEXM,,,,
2015,2019,ND,North Dakota,US Cancer DVT,Cancer,"Prostate cancer mortality among all males, underlying cause",,"per 100,000",Age-adjusted Rate,,,~,Data suppressed; too few respondents or cases,,,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",,,,,POINT (-100.11842104899966 47.47531977900047),38,CAN,CAN05,,AGEADJRATE,RACE,AIAN,,,,
2015,2019,MI,Michigan,US Cancer DVT,Cancer,"Cervical cancer mortality among all females, underlying cause",,Number,Number,113,113,,,,,Overall,Overall,,,,,POINT (-84.71439026999968 44.6613195430005),26,CAN,CAN03,,NMBR,OVERALL,OVR,,,,
2016,2020,MO,Missouri,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,553.8,553.8,,,550.2,557.6,Sex,Female,,,,,POINT (-92.56630005299968 38.635790776000476),29,CAN,CAN07,,CRDRATE,SEX,SEXF,,,,
2016,2020,FL,Florida,US Cancer DVT,Cancer,"Invasive cancer (all sites combined), incidence",,"per 100,000",Crude Rate,266.1,266.1,,,260.6,271.7,Race/Ethnicity,"Asian or Pacific Islander, non-Hispanic",,,,,POINT (-81.92896053899966 28.932040377000476),12,CAN,CAN07,,CRDRATE,RACE,API,,,,
2015,2019,OR,Oregon,US Cancer DVT,Cancer,"Invasive cancer (all sites combined) mortality among all people, underlying cause",,"per 100,000",Age-adjusted Rate,153.7,153.7,,,152.2,155.3,Overall,Overall,,,,,POINT (-120.15503132599969 44.56744942400047),41,CAN,CAN08,,AGEADJRATE,OVERALL,OVR,,,,
